name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density,ml_algorithm,impute_expectation_maximization,impute_soft_imputer,impute_xgb_imputer,impute_catboost,impute_rfi,impute_autoimpute,impute_gain,impute_vae,impute_mlp
house,GarageCars,501.0,0.3174,0.0146,0.0,5.0,1.7515,2.0,0.713,0.0637,0.8587,0.0,1.0,0.0146,0.4602,0.0322,0.4117,0.0339,0.5053,1.0627,4.7118,KNN,0.7798106600946261,0.7787975661004328,0.7784465862656504,0.7798106600946261,0.7816919247150209,0.7787975661004328,0.7787975661004328,0.7816919247150209,0.7816919247150209
house,GarageCars,501.0,0.3174,0.0146,0.0,5.0,1.7515,2.0,0.713,0.0637,0.8587,0.0,1.0,0.0146,0.4602,0.0322,0.4117,0.0339,0.5053,1.0627,4.7118,RandomForest,0.7772507510054818,0.7750713018718276,0.7750713018718276,0.7799289334715209,0.7772507510054818,0.7750713018718276,0.7750713018718276,0.7798695425890934,0.7761907218798685
house,GarageCars,501.0,0.3174,0.0146,0.0,5.0,1.7515,2.0,0.713,0.0637,0.8587,0.0,1.0,0.0146,0.4602,0.0322,0.4117,0.0339,0.5053,1.0627,4.7118,AdaBoost,0.7603777505700852,0.7620306649887882,0.7620306649887882,0.7603777505700852,0.7658028382038062,0.7620306649887882,0.7603777505700852,0.7612072130783798,0.7603390232971465
house,GarageCars,501.0,0.3174,0.0146,0.0,5.0,1.7515,2.0,0.713,0.0637,0.8587,0.0,1.0,0.0146,0.4602,0.0322,0.4117,0.0339,0.5053,1.0627,4.7118,SVC,0.7668689511877897,0.7668689511877897,0.7668689511877897,0.7668689511877897,0.7668689511877897,0.7668689511877897,0.7668689511877897,0.765220413338509,0.7668689511877897
house,GarageCars,501.0,0.2415,0.0132,0.0,5.0,1.7789,2.0,0.7244,-0.1359,0.8719,0.0,1.0,0.0626,0.4661,0.026,0.4331,0.0274,0.5299,1.0718,4.6663,DecisionTree,0.7741234920662499,0.7875688727430499,0.790999408016882,0.7881699901705842,0.7677501266154058,0.7893297519379511,0.7839600020891953,0.7732067028913954,0.772174299184158
house,GarageCars,501.0,0.2415,0.0132,0.0,5.0,1.7789,2.0,0.7244,-0.1359,0.8719,0.0,1.0,0.0626,0.4661,0.026,0.4331,0.0274,0.5299,1.0718,4.6663,LogisticRegression,0.7661754041295319,0.7661754041295319,0.7661754041295319,0.7661754041295319,0.7661754041295319,0.7661754041295319,0.7661754041295319,0.7661754041295319,0.7661754041295319
house,GarageCars,501.0,0.2415,0.0132,0.0,5.0,1.7789,2.0,0.7244,-0.1359,0.8719,0.0,1.0,0.0626,0.4661,0.026,0.4331,0.0274,0.5299,1.0718,4.6663,KNN,0.7788040719172536,0.7908102412160903,0.788685201001851,0.7943919706974807,0.7788040719172536,0.7918549483688243,0.7878611774256815,0.7843837174211111,0.7855239511452566
house,GarageCars,501.0,0.2415,0.0132,0.0,5.0,1.7789,2.0,0.7244,-0.1359,0.8719,0.0,1.0,0.0626,0.4661,0.026,0.4331,0.0274,0.5299,1.0718,4.6663,RandomForest,0.7782664720196732,0.7848189565590157,0.7882734700125624,0.7797099725116668,0.7782664720196732,0.7820046836113257,0.785311221420208,0.7793265011452868,0.7782664720196732
house,GarageCars,501.0,0.2415,0.0132,0.0,5.0,1.7789,2.0,0.7244,-0.1359,0.8719,0.0,1.0,0.0626,0.4661,0.026,0.4331,0.0274,0.5299,1.0718,4.6663,AdaBoost,0.7620306649887882,0.7586224127244474,0.7620306649887882,0.7603390232971465,0.7639305676480261,0.7586224127244474,0.7586224127244474,0.7629110233510892,0.7674020593726434
house,GarageCars,501.0,0.2415,0.0132,0.0,5.0,1.7789,2.0,0.7244,-0.1359,0.8719,0.0,1.0,0.0626,0.4661,0.026,0.4331,0.0274,0.5299,1.0718,4.6663,SVC,0.765220413338509,0.765220413338509,0.7660438652489173,0.765220413338509,0.765220413338509,0.765220413338509,0.765220413338509,0.765220413338509,0.765220413338509
