name,column_name,n_tuples,missing_perc,constancy,imbalance,uniqueness,unalikeability,entropy,density,mean_char,std_char,skewness_char,kurtosis_char,min_char,max_char,ml_method,impute_xgb_imputer,impute_catboost,impute_rfi,impute_mlp
drug,Sex,200.0,0.315,0.5182,1.0758,0.0146,0.503,0.6925,13.6405,1.0,0.0,,,1.0,1.0,DecisionTree,0.9957661782661784,0.9957661782661784,0.9957661782661784,0.9957661782661784
drug,Sex,200.0,0.315,0.5182,1.0758,0.0146,0.503,0.6925,13.6405,1.0,0.0,,,1.0,1.0,LogisticRegression,0.9579006525397352,0.95751240026913,0.9452574276813628,0.9502637507991184
drug,Sex,200.0,0.315,0.5182,1.0758,0.0146,0.503,0.6925,13.6405,1.0,0.0,,,1.0,1.0,KNN,0.7787563383055494,0.7365917796118298,0.7827564772640596,0.7825732587777405
drug,Sex,200.0,0.315,0.5182,1.0758,0.0146,0.503,0.6925,13.6405,1.0,0.0,,,1.0,1.0,RandomForest,0.9915781440781442,0.987259233821734,0.9915781440781442,0.9915781440781442
drug,Sex,200.0,0.315,0.5182,1.0758,0.0146,0.503,0.6925,13.6405,1.0,0.0,,,1.0,1.0,AdaBoost,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255
drug,Sex,200.0,0.315,0.5182,1.0758,0.0146,0.503,0.6925,13.6405,1.0,0.0,,,1.0,1.0,SVC,0.9462854367144504,0.908164514946474,0.9131707870264902,0.9047312199223124
drug,Sex,200.0,0.22,0.5385,1.1667,0.0128,0.5002,0.6902,26.4423,1.0,0.0,,,1.0,1.0,DecisionTree,0.9957661782661784,0.9957661782661784,0.9957661782661784,0.9957661782661784
drug,Sex,200.0,0.22,0.5385,1.1667,0.0128,0.5002,0.6902,26.4423,1.0,0.0,,,1.0,1.0,LogisticRegression,0.9533426863375636,0.949621652469471,0.9538704641153416,0.9491670009118784
drug,Sex,200.0,0.22,0.5385,1.1667,0.0128,0.5002,0.6902,26.4423,1.0,0.0,,,1.0,1.0,KNN,0.7396235284653477,0.7827735168828003,0.7468732721994706,0.7961300638733078
drug,Sex,200.0,0.22,0.5385,1.1667,0.0128,0.5002,0.6902,26.4423,1.0,0.0,,,1.0,1.0,RandomForest,0.9913722388722388,0.9871842046842048,0.9957661782661784,0.9915781440781442
drug,Sex,200.0,0.22,0.5385,1.1667,0.0128,0.5002,0.6902,26.4423,1.0,0.0,,,1.0,1.0,AdaBoost,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255
drug,Sex,200.0,0.22,0.5385,1.1667,0.0128,0.5002,0.6902,26.4423,1.0,0.0,,,1.0,1.0,SVC,0.8995755162900697,0.9038502311906136,0.9036147460638242,0.91668721505519
drug,Sex,200.0,0.195,0.5093,1.038,0.0124,0.503,0.693,25.3494,1.0,0.0,,,1.0,1.0,DecisionTree,0.9957661782661784,0.9957661782661784,0.9957661782661784,0.9957661782661784
drug,Sex,200.0,0.195,0.5093,1.038,0.0124,0.503,0.693,25.3494,1.0,0.0,,,1.0,1.0,LogisticRegression,0.9531729762612116,0.9407630461096184,0.944929712776285,0.9531971893362722
drug,Sex,200.0,0.195,0.5093,1.038,0.0124,0.503,0.693,25.3494,1.0,0.0,,,1.0,1.0,KNN,0.76521631305645,0.7332810660031648,0.7386495114394397,0.7499469631581701
drug,Sex,200.0,0.195,0.5093,1.038,0.0124,0.503,0.693,25.3494,1.0,0.0,,,1.0,1.0,RandomForest,0.987259233821734,0.987259233821734,0.987259233821734,0.987259233821734
drug,Sex,200.0,0.195,0.5093,1.038,0.0124,0.503,0.693,25.3494,1.0,0.0,,,1.0,1.0,AdaBoost,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255
drug,Sex,200.0,0.195,0.5093,1.038,0.0124,0.503,0.693,25.3494,1.0,0.0,,,1.0,1.0,SVC,0.9286916806316056,0.9033988091238142,0.8998758858231967,0.9164247129025884
drug,Sex,200.0,0.155,0.5207,1.0864,0.0118,0.5021,0.6923,7.8033,1.0,0.0,,,1.0,1.0,DecisionTree,0.9957661782661784,0.9957661782661784,0.9957661782661784,0.9957661782661784
drug,Sex,200.0,0.155,0.5207,1.0864,0.0118,0.5021,0.6923,7.8033,1.0,0.0,,,1.0,1.0,LogisticRegression,0.9449536489044086,0.9406855296644496,0.9449536489044086,0.9449536489044086
drug,Sex,200.0,0.155,0.5207,1.0864,0.0118,0.5021,0.6923,7.8033,1.0,0.0,,,1.0,1.0,KNN,0.7995597287400122,0.7904814489220223,0.8039113222181019,0.7422119591401506
drug,Sex,200.0,0.155,0.5207,1.0864,0.0118,0.5021,0.6923,7.8033,1.0,0.0,,,1.0,1.0,RandomForest,0.9915781440781442,0.9915781440781442,0.9915781440781442,0.9915781440781442
drug,Sex,200.0,0.155,0.5207,1.0864,0.0118,0.5021,0.6923,7.8033,1.0,0.0,,,1.0,1.0,AdaBoost,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255
drug,Sex,200.0,0.155,0.5207,1.0864,0.0118,0.5021,0.6923,7.8033,1.0,0.0,,,1.0,1.0,SVC,0.9208862297936468,0.9041307718416728,0.9167616506690678,0.898895412866001
drug,Sex,200.0,0.1,0.5056,1.0225,0.0111,0.5027,0.6931,25.2083,1.0,0.0,,,1.0,1.0,DecisionTree,0.9957661782661784,0.9957661782661784,0.9957661782661784,0.9957661782661784
drug,Sex,200.0,0.1,0.5056,1.0225,0.0111,0.5027,0.6931,25.2083,1.0,0.0,,,1.0,1.0,LogisticRegression,0.9491670009118784,0.9491670009118784,0.9491670009118784,0.9407627691626814
drug,Sex,200.0,0.1,0.5056,1.0225,0.0111,0.5027,0.6931,25.2083,1.0,0.0,,,1.0,1.0,KNN,0.76837854440533,0.7917025897874307,0.76837854440533,0.7562432937432937
drug,Sex,200.0,0.1,0.5056,1.0225,0.0111,0.5027,0.6931,25.2083,1.0,0.0,,,1.0,1.0,RandomForest,0.987259233821734,0.987259233821734,0.987259233821734,0.987259233821734
drug,Sex,200.0,0.1,0.5056,1.0225,0.0111,0.5027,0.6931,25.2083,1.0,0.0,,,1.0,1.0,AdaBoost,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255
drug,Sex,200.0,0.1,0.5056,1.0225,0.0111,0.5027,0.6931,25.2083,1.0,0.0,,,1.0,1.0,SVC,0.920261175923681,0.9246833152909004,0.920261175923681,0.9160748075288572
drug,Sex,200.0,0.03,0.5155,1.0638,0.0103,0.5021,0.6927,25.5799,1.0,0.0,,,1.0,1.0,DecisionTree,0.9957661782661784,0.9957661782661784,0.9957661782661784,0.9957661782661784
drug,Sex,200.0,0.03,0.5155,1.0638,0.0103,0.5021,0.6927,25.5799,1.0,0.0,,,1.0,1.0,LogisticRegression,0.9491670009118784,0.949793904925484,0.9491670009118784,0.949793904925484
drug,Sex,200.0,0.03,0.5155,1.0638,0.0103,0.5021,0.6927,25.5799,1.0,0.0,,,1.0,1.0,KNN,0.8086441893194809,0.8086441893194809,0.8086441893194809,0.7728080700437646
drug,Sex,200.0,0.03,0.5155,1.0638,0.0103,0.5021,0.6927,25.5799,1.0,0.0,,,1.0,1.0,RandomForest,0.987259233821734,0.987259233821734,0.987259233821734,0.9914930555555556
drug,Sex,200.0,0.03,0.5155,1.0638,0.0103,0.5021,0.6927,25.5799,1.0,0.0,,,1.0,1.0,AdaBoost,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255
drug,Sex,200.0,0.03,0.5155,1.0638,0.0103,0.5021,0.6927,25.5799,1.0,0.0,,,1.0,1.0,SVC,0.9162561874689352,0.9162561874689352,0.9162561874689352,0.9162561874689352
drug,BP,200.0,0.55,0.3556,1.1429,0.0333,0.6732,1.0971,2.0027,4.2889,1.2224,0.6125,0.199,3.0,6.0,DecisionTree,0.7420938264752204,0.7494414114586749,0.7495505053564264,0.7918126665001666
drug,BP,200.0,0.55,0.3556,1.1429,0.0333,0.6732,1.0971,2.0027,4.2889,1.2224,0.6125,0.199,3.0,6.0,LogisticRegression,0.7738581101632573,0.7874325977470533,0.7951837348238933,0.8189794844705558
drug,BP,200.0,0.55,0.3556,1.1429,0.0333,0.6732,1.0971,2.0027,4.2889,1.2224,0.6125,0.199,3.0,6.0,KNN,0.5813215705607879,0.6164450620054273,0.5841898425836053,0.5777616332531311
drug,BP,200.0,0.55,0.3556,1.1429,0.0333,0.6732,1.0971,2.0027,4.2889,1.2224,0.6125,0.199,3.0,6.0,RandomForest,0.7548870946127044,0.7762168374997322,0.7697490728082833,0.7999547147658352
drug,BP,200.0,0.55,0.3556,1.1429,0.0333,0.6732,1.0971,2.0027,4.2889,1.2224,0.6125,0.199,3.0,6.0,AdaBoost,0.6584591820246506,0.6584591820246506,0.6584591820246506,0.6584591820246506
drug,BP,200.0,0.55,0.3556,1.1429,0.0333,0.6732,1.0971,2.0027,4.2889,1.2224,0.6125,0.199,3.0,6.0,SVC,0.7010214511694043,0.7227629069025283,0.7257789447363633,0.7463281608560864
drug,BP,200.0,0.44,0.3839,1.3871,0.0268,0.6668,1.0898,2.3736,4.4018,1.2135,0.5829,0.1852,3.0,6.0,DecisionTree,0.8096768142406439,0.7716511612163786,0.8079104757229757,0.8236259366571319
drug,BP,200.0,0.44,0.3839,1.3871,0.0268,0.6668,1.0898,2.3736,4.4018,1.2135,0.5829,0.1852,3.0,6.0,LogisticRegression,0.8040812487805014,0.7885151511739626,0.7979254265078349,0.8352261544492737
drug,BP,200.0,0.44,0.3839,1.3871,0.0268,0.6668,1.0898,2.3736,4.4018,1.2135,0.5829,0.1852,3.0,6.0,KNN,0.6296185528493098,0.6258890550500534,0.6093795306774165,0.6969627461545514
drug,BP,200.0,0.44,0.3839,1.3871,0.0268,0.6668,1.0898,2.3736,4.4018,1.2135,0.5829,0.1852,3.0,6.0,RandomForest,0.7724573287073286,0.7536214880293828,0.8170466582108459,0.8454283923033923
drug,BP,200.0,0.44,0.3839,1.3871,0.0268,0.6668,1.0898,2.3736,4.4018,1.2135,0.5829,0.1852,3.0,6.0,AdaBoost,0.6584591820246506,0.6679997803152489,0.6559953131547558,0.7223045873503191
drug,BP,200.0,0.44,0.3839,1.3871,0.0268,0.6668,1.0898,2.3736,4.4018,1.2135,0.5829,0.1852,3.0,6.0,SVC,0.765805591703618,0.7289291365647963,0.7584316458849625,0.8055068799535074
drug,BP,200.0,0.4,0.375,1.2162,0.025,0.6696,1.0947,2.0782,4.325,1.2122,0.6048,0.1973,3.0,6.0,DecisionTree,0.7586184053095817,0.8035327190948249,0.8014032467843444,0.8093328646501085
drug,BP,200.0,0.4,0.375,1.2162,0.025,0.6696,1.0947,2.0782,4.325,1.2122,0.6048,0.1973,3.0,6.0,LogisticRegression,0.7443310131810186,0.7589361883546829,0.7812181560280337,0.7996287626676957
drug,BP,200.0,0.4,0.375,1.2162,0.025,0.6696,1.0947,2.0782,4.325,1.2122,0.6048,0.1973,3.0,6.0,KNN,0.5866955088919671,0.5986394735489662,0.6181668917881615,0.6642717722394658
drug,BP,200.0,0.4,0.375,1.2162,0.025,0.6696,1.0947,2.0782,4.325,1.2122,0.6048,0.1973,3.0,6.0,RandomForest,0.7980268342768342,0.8007166083690475,0.8021944594607324,0.8037858262427229
drug,BP,200.0,0.4,0.375,1.2162,0.025,0.6696,1.0947,2.0782,4.325,1.2122,0.6048,0.1973,3.0,6.0,AdaBoost,0.6584591820246506,0.6584591820246506,0.6796516630821142,0.6577647375802061
drug,BP,200.0,0.4,0.375,1.2162,0.025,0.6696,1.0947,2.0782,4.325,1.2122,0.6048,0.1973,3.0,6.0,SVC,0.7332845791934852,0.7272133882411929,0.7224096329010614,0.748639779010613
drug,BP,200.0,0.355,0.3798,1.2564,0.0233,0.6685,1.0937,2.249,4.3333,1.2094,0.6032,0.1971,3.0,6.0,DecisionTree,0.8136431811160073,0.774081964956965,0.8614393471842321,0.8611232667830966
drug,BP,200.0,0.355,0.3798,1.2564,0.0233,0.6685,1.0937,2.249,4.3333,1.2094,0.6032,0.1971,3.0,6.0,LogisticRegression,0.8100025097771458,0.77549488260823,0.8541106847865323,0.8261005502908357
drug,BP,200.0,0.355,0.3798,1.2564,0.0233,0.6685,1.0937,2.249,4.3333,1.2094,0.6032,0.1971,3.0,6.0,KNN,0.6323362765935034,0.6018136457322731,0.6197910444388772,0.6510951705985206
drug,BP,200.0,0.355,0.3798,1.2564,0.0233,0.6685,1.0937,2.249,4.3333,1.2094,0.6032,0.1971,3.0,6.0,RandomForest,0.8273195762901646,0.7838291874750208,0.823058741808742,0.8472764388389388
drug,BP,200.0,0.355,0.3798,1.2564,0.0233,0.6685,1.0937,2.249,4.3333,1.2094,0.6032,0.1971,3.0,6.0,AdaBoost,0.6584591820246506,0.6584591820246506,0.6584591820246506,0.6986537422276997
drug,BP,200.0,0.355,0.3798,1.2564,0.0233,0.6685,1.0937,2.249,4.3333,1.2094,0.6032,0.1971,3.0,6.0,SVC,0.7776395634135878,0.7242433082591107,0.7726085405766895,0.7773836482461198
drug,BP,200.0,0.315,0.3723,1.2143,0.0219,0.6692,1.0951,4.689,4.292,1.2092,0.6147,0.2043,3.0,6.0,DecisionTree,0.8152098167451428,0.7860714814495159,0.8076691196348956,0.8818427253101166
drug,BP,200.0,0.315,0.3723,1.2143,0.0219,0.6692,1.0951,4.689,4.292,1.2092,0.6147,0.2043,3.0,6.0,LogisticRegression,0.8331459193743802,0.8204542348470921,0.8543912261874447,0.827457210581071
drug,BP,200.0,0.315,0.3723,1.2143,0.0219,0.6692,1.0951,4.689,4.292,1.2092,0.6147,0.2043,3.0,6.0,KNN,0.6407663620261426,0.638251573802509,0.6747232497491684,0.6688423065258879
drug,BP,200.0,0.315,0.3723,1.2143,0.0219,0.6692,1.0951,4.689,4.292,1.2092,0.6147,0.2043,3.0,6.0,RandomForest,0.7950731816737915,0.8226982357417141,0.8314934928207239,0.8727868251917165
drug,BP,200.0,0.315,0.3723,1.2143,0.0219,0.6692,1.0951,4.689,4.292,1.2092,0.6147,0.2043,3.0,6.0,AdaBoost,0.6584591820246506,0.6584591820246506,0.6584591820246506,0.7126782446354816
drug,BP,200.0,0.315,0.3723,1.2143,0.0219,0.6692,1.0951,4.689,4.292,1.2092,0.6147,0.2043,3.0,6.0,SVC,0.7783964643719383,0.7513378873530796,0.7845482548935552,0.8045562843412232
drug,BP,200.0,0.285,0.3636,1.2381,0.021,0.6688,1.0947,1.8965,4.2448,1.2073,0.6281,0.2142,3.0,6.0,DecisionTree,0.8695282392157392,0.8669762219721144,0.8470407856025928,0.8733683561808563
drug,BP,200.0,0.285,0.3636,1.2381,0.021,0.6688,1.0947,1.8965,4.2448,1.2073,0.6281,0.2142,3.0,6.0,LogisticRegression,0.8222266391016391,0.876828421845686,0.8690497869235833,0.8595716570526516
drug,BP,200.0,0.285,0.3636,1.2381,0.021,0.6688,1.0947,1.8965,4.2448,1.2073,0.6281,0.2142,3.0,6.0,KNN,0.6466615562074598,0.6537342347698347,0.6394703719249992,0.6272638102114722
drug,BP,200.0,0.285,0.3636,1.2381,0.021,0.6688,1.0947,1.8965,4.2448,1.2073,0.6281,0.2142,3.0,6.0,RandomForest,0.8577797277797278,0.8450907895209366,0.8594702449033511,0.8642627243465659
drug,BP,200.0,0.285,0.3636,1.2381,0.021,0.6688,1.0947,1.8965,4.2448,1.2073,0.6281,0.2142,3.0,6.0,AdaBoost,0.7582378947952921,0.7651817804073584,0.6903519944967313,0.833174061520637
drug,BP,200.0,0.285,0.3636,1.2381,0.021,0.6688,1.0947,1.8965,4.2448,1.2073,0.6281,0.2142,3.0,6.0,SVC,0.7931743659779373,0.8304156536566767,0.8325734892472508,0.8164008751090394
drug,BP,200.0,0.195,0.4161,1.4565,0.0186,0.6604,1.0836,11.8728,4.2733,1.1689,0.6296,0.2282,3.0,6.0,DecisionTree,0.8922127645062341,0.9098447617197616,0.8889038420554013,0.9292143927284148
drug,BP,200.0,0.195,0.4161,1.4565,0.0186,0.6604,1.0836,11.8728,4.2733,1.1689,0.6296,0.2282,3.0,6.0,LogisticRegression,0.855539302039442,0.8542433985361617,0.8391138767924482,0.9058999806946004
drug,BP,200.0,0.195,0.4161,1.4565,0.0186,0.6604,1.0836,11.8728,4.2733,1.1689,0.6296,0.2282,3.0,6.0,KNN,0.6742492018858526,0.6543829518938411,0.6237004899583445,0.675882630720877
drug,BP,200.0,0.195,0.4161,1.4565,0.0186,0.6604,1.0836,11.8728,4.2733,1.1689,0.6296,0.2282,3.0,6.0,RandomForest,0.8610303859577115,0.8626249668316681,0.8379606858283329,0.9386398827207648
drug,BP,200.0,0.195,0.4161,1.4565,0.0186,0.6604,1.0836,11.8728,4.2733,1.1689,0.6296,0.2282,3.0,6.0,AdaBoost,0.836002575855517,0.8397699353492036,0.8383577627327627,0.8679228426846394
drug,BP,200.0,0.195,0.4161,1.4565,0.0186,0.6604,1.0836,11.8728,4.2733,1.1689,0.6296,0.2282,3.0,6.0,SVC,0.8493059608939826,0.8445831174582882,0.8045456501711419,0.8781844155789043
drug,BP,200.0,0.135,0.3757,1.25,0.0173,0.6676,1.0942,11.5631,4.2775,1.2038,0.6199,0.2095,3.0,6.0,DecisionTree,0.9375745856995856,0.9131862127080356,0.9201932265970578,0.9309175714591312
drug,BP,200.0,0.135,0.3757,1.25,0.0173,0.6676,1.0942,11.5631,4.2775,1.2038,0.6199,0.2095,3.0,6.0,LogisticRegression,0.8939377905032725,0.8826672032095495,0.8808964852648555,0.8988525899155798
drug,BP,200.0,0.135,0.3757,1.25,0.0173,0.6676,1.0942,11.5631,4.2775,1.2038,0.6199,0.2095,3.0,6.0,KNN,0.7212006211801462,0.7179209383251841,0.7241161474454609,0.7825334889603758
drug,BP,200.0,0.135,0.3757,1.25,0.0173,0.6676,1.0942,11.5631,4.2775,1.2038,0.6199,0.2095,3.0,6.0,RandomForest,0.9419826204402962,0.9235909544517866,0.9246761431436354,0.937155161266036
drug,BP,200.0,0.135,0.3757,1.25,0.0173,0.6676,1.0942,11.5631,4.2775,1.2038,0.6199,0.2095,3.0,6.0,AdaBoost,0.7979133600468402,0.8142098719182054,0.7766454630102886,0.7939251767253799
drug,BP,200.0,0.135,0.3757,1.25,0.0173,0.6676,1.0942,11.5631,4.2775,1.2038,0.6199,0.2095,3.0,6.0,SVC,0.8839209318564343,0.8708812491085437,0.8773083322909174,0.8754539986726398
drug,BP,200.0,0.06,0.3777,1.2241,0.016,0.6673,1.0943,11.5139,4.3032,1.2066,0.6122,0.2034,3.0,6.0,DecisionTree,0.943581574185836,0.9487144012144012,0.9573430473430472,0.9454608279792104
drug,BP,200.0,0.06,0.3777,1.2241,0.016,0.6673,1.0943,11.5139,4.3032,1.2066,0.6122,0.2034,3.0,6.0,LogisticRegression,0.8961100625604932,0.9233314122511856,0.9152940406096264,0.8989401872544943
drug,BP,200.0,0.06,0.3777,1.2241,0.016,0.6673,1.0943,11.5139,4.3032,1.2066,0.6122,0.2034,3.0,6.0,KNN,0.7330146363965028,0.7379610801123272,0.74799472667352,0.7365405629618765
drug,BP,200.0,0.06,0.3777,1.2241,0.016,0.6673,1.0943,11.5139,4.3032,1.2066,0.6122,0.2034,3.0,6.0,RandomForest,0.951839596750924,0.9488797852384808,0.9577969915469916,0.9442426092426092
drug,BP,200.0,0.06,0.3777,1.2241,0.016,0.6673,1.0943,11.5139,4.3032,1.2066,0.6122,0.2034,3.0,6.0,AdaBoost,0.828248607890246,0.8556287589259726,0.8749979134045245,0.7441165095167558
drug,BP,200.0,0.06,0.3777,1.2241,0.016,0.6673,1.0943,11.5139,4.3032,1.2066,0.6122,0.2034,3.0,6.0,SVC,0.8519051948226222,0.8673727359892669,0.8743389080123078,0.8705891245055781
drug,BP,200.0,0.03,0.3814,1.3214,0.0155,0.6658,1.0921,11.6796,4.2474,1.193,0.6306,0.2209,3.0,6.0,DecisionTree,0.9792404559265024,0.9792404559265024,0.9792404559265024,0.9797566064426528
drug,BP,200.0,0.03,0.3814,1.3214,0.0155,0.6658,1.0921,11.6796,4.2474,1.193,0.6306,0.2209,3.0,6.0,LogisticRegression,0.9320177589588288,0.9320177589588288,0.9320177589588288,0.9459277120255232
drug,BP,200.0,0.03,0.3814,1.3214,0.0155,0.6658,1.0921,11.6796,4.2474,1.193,0.6306,0.2209,3.0,6.0,KNN,0.7529099681568151,0.7530225499308195,0.7529099681568151,0.7526695876294576
drug,BP,200.0,0.03,0.3814,1.3214,0.0155,0.6658,1.0921,11.6796,4.2474,1.193,0.6306,0.2209,3.0,6.0,RandomForest,0.9749422656908124,0.9749422656908124,0.9749422656908124,0.9751946406306872
drug,BP,200.0,0.03,0.3814,1.3214,0.0155,0.6658,1.0921,11.6796,4.2474,1.193,0.6306,0.2209,3.0,6.0,AdaBoost,0.8291966349309934,0.8291966349309934,0.8291966349309934,0.7867695457425766
drug,BP,200.0,0.03,0.3814,1.3214,0.0155,0.6658,1.0921,11.6796,4.2474,1.193,0.6306,0.2209,3.0,6.0,SVC,0.8922498274049153,0.8879929001216722,0.8922498274049153,0.9062886818296084
drug,Cholesterol,200.0,0.465,0.514,1.0577,0.0187,0.5043,0.6928,13.3762,4.972,0.9996,0.514,0.1195,4.0,6.0,DecisionTree,0.9678397333660492,0.9420155580681896,0.9914243364243364,0.91429215166928
drug,Cholesterol,200.0,0.465,0.514,1.0577,0.0187,0.5043,0.6928,13.3762,4.972,0.9996,0.514,0.1195,4.0,6.0,LogisticRegression,0.9443055603827236,0.9271456544991334,0.9579818986643251,0.9020310061296476
drug,Cholesterol,200.0,0.465,0.514,1.0577,0.0187,0.5043,0.6928,13.3762,4.972,0.9996,0.514,0.1195,4.0,6.0,KNN,0.7358839623096507,0.7120610810852823,0.7638982432926673,0.7169333549079688
drug,Cholesterol,200.0,0.465,0.514,1.0577,0.0187,0.5043,0.6928,13.3762,4.972,0.9996,0.514,0.1195,4.0,6.0,RandomForest,0.9737470609594232,0.9393496160272476,0.9914243364243364,0.9326564799526756
drug,Cholesterol,200.0,0.465,0.514,1.0577,0.0187,0.5043,0.6928,13.3762,4.972,0.9996,0.514,0.1195,4.0,6.0,AdaBoost,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255
drug,Cholesterol,200.0,0.465,0.514,1.0577,0.0187,0.5043,0.6928,13.3762,4.972,0.9996,0.514,0.1195,4.0,6.0,SVC,0.9151134525750894,0.8685261121320327,0.9171820732451282,0.8516510466339414
drug,Cholesterol,200.0,0.5,0.54,1.1739,0.02,0.5018,0.6899,9.25,5.08,0.9968,0.46,0.1219,4.0,6.0,DecisionTree,0.9265158226027792,0.9085223032936448,0.92561871226917,0.9240986065986064
drug,Cholesterol,200.0,0.5,0.54,1.1739,0.02,0.5018,0.6899,9.25,5.08,0.9968,0.46,0.1219,4.0,6.0,LogisticRegression,0.9005163036779924,0.8614814427722037,0.8744617303898028,0.8905495513583748
drug,Cholesterol,200.0,0.5,0.54,1.1739,0.02,0.5018,0.6899,9.25,5.08,0.9968,0.46,0.1219,4.0,6.0,KNN,0.73882571025401,0.7332340135290463,0.7076462657947192,0.7465891702613462
drug,Cholesterol,200.0,0.5,0.54,1.1739,0.02,0.5018,0.6899,9.25,5.08,0.9968,0.46,0.1219,4.0,6.0,RandomForest,0.935331781418738,0.9169599057099056,0.9381190540127912,0.9454343789498252
drug,Cholesterol,200.0,0.5,0.54,1.1739,0.02,0.5018,0.6899,9.25,5.08,0.9968,0.46,0.1219,4.0,6.0,AdaBoost,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255
drug,Cholesterol,200.0,0.5,0.54,1.1739,0.02,0.5018,0.6899,9.25,5.08,0.9968,0.46,0.1219,4.0,6.0,SVC,0.8865928883781051,0.8729364626033032,0.8888717380007692,0.8799657045463822
drug,Cholesterol,200.0,0.43,0.5263,1.1111,0.0175,0.503,0.6918,8.2237,5.0526,0.9986,0.4737,0.1204,4.0,6.0,DecisionTree,0.9613360056123214,0.9282931286549708,0.9515489706708242,0.941031340044498
drug,Cholesterol,200.0,0.43,0.5263,1.1111,0.0175,0.503,0.6918,8.2237,5.0526,0.9986,0.4737,0.1204,4.0,6.0,LogisticRegression,0.9142217200471804,0.9008504806647876,0.9272757281982372,0.9249166371559744
drug,Cholesterol,200.0,0.43,0.5263,1.1111,0.0175,0.503,0.6918,8.2237,5.0526,0.9986,0.4737,0.1204,4.0,6.0,KNN,0.7142901447554586,0.7613708257732648,0.7582222914648986,0.7487618367733822
drug,Cholesterol,200.0,0.43,0.5263,1.1111,0.0175,0.503,0.6918,8.2237,5.0526,0.9986,0.4737,0.1204,4.0,6.0,RandomForest,0.9628707141207142,0.9359919281260743,0.9564212870462868,0.9435612273112272
drug,Cholesterol,200.0,0.43,0.5263,1.1111,0.0175,0.503,0.6918,8.2237,5.0526,0.9986,0.4737,0.1204,4.0,6.0,AdaBoost,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255
drug,Cholesterol,200.0,0.43,0.5263,1.1111,0.0175,0.503,0.6918,8.2237,5.0526,0.9986,0.4737,0.1204,4.0,6.0,SVC,0.8976078300354615,0.8650501133180875,0.8972807075329959,0.8970996421620798
drug,Cholesterol,200.0,0.39,0.5246,1.1034,0.0164,0.5029,0.6919,8.0943,4.9508,0.9988,0.5246,0.1202,4.0,6.0,DecisionTree,0.90186004784689,0.9190391277968676,0.9034419381787804,0.929835872960873
drug,Cholesterol,200.0,0.39,0.5246,1.1034,0.0164,0.5029,0.6919,8.0943,4.9508,0.9988,0.5246,0.1202,4.0,6.0,LogisticRegression,0.9061404145312908,0.9008189496154366,0.8794641016535807,0.897009601792952
drug,Cholesterol,200.0,0.39,0.5246,1.1034,0.0164,0.5029,0.6919,8.0943,4.9508,0.9988,0.5246,0.1202,4.0,6.0,KNN,0.6902654141267133,0.6966097942673573,0.7101153870639164,0.6709336725594448
drug,Cholesterol,200.0,0.39,0.5246,1.1034,0.0164,0.5029,0.6919,8.0943,4.9508,0.9988,0.5246,0.1202,4.0,6.0,RandomForest,0.9111402363804186,0.9179299016799016,0.8902911915411915,0.9316064679550106
drug,Cholesterol,200.0,0.39,0.5246,1.1034,0.0164,0.5029,0.6919,8.0943,4.9508,0.9988,0.5246,0.1202,4.0,6.0,AdaBoost,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255
drug,Cholesterol,200.0,0.39,0.5246,1.1034,0.0164,0.5029,0.6919,8.0943,4.9508,0.9988,0.5246,0.1202,4.0,6.0,SVC,0.8485142421305084,0.830225759478957,0.8093897841740827,0.8145477943836182
drug,Cholesterol,200.0,0.295,0.5106,1.0435,0.0142,0.5033,0.6929,13.1649,5.0213,0.9998,0.4894,0.1194,4.0,6.0,DecisionTree,0.9495922285811992,0.967136270162586,0.967136270162586,0.9782771431784588
drug,Cholesterol,200.0,0.295,0.5106,1.0435,0.0142,0.5033,0.6929,13.1649,5.0213,0.9998,0.4894,0.1194,4.0,6.0,LogisticRegression,0.9295353079170376,0.9121123038855602,0.9121123038855602,0.9227907258494388
drug,Cholesterol,200.0,0.295,0.5106,1.0435,0.0142,0.5033,0.6929,13.1649,5.0213,0.9998,0.4894,0.1194,4.0,6.0,KNN,0.7254087828553941,0.7034642601693962,0.7140640859482078,0.7406004689797927
drug,Cholesterol,200.0,0.295,0.5106,1.0435,0.0142,0.5033,0.6929,13.1649,5.0213,0.9998,0.4894,0.1194,4.0,6.0,RandomForest,0.9500975796863954,0.9488743894993894,0.9403338675213676,0.9745840586465586
drug,Cholesterol,200.0,0.295,0.5106,1.0435,0.0142,0.5033,0.6929,13.1649,5.0213,0.9998,0.4894,0.1194,4.0,6.0,AdaBoost,0.7873652677712255,0.7873652677712255,0.7873652677712255,0.7873652677712255
